attempt_directory,sequence_id,pattern,arm,repetition,id,index,status,workload_label,request_wall_seconds,selected_model_size,model_decision_source,memory_required,memory_decision_source,actual_final_generator,all_generator_calls,backend_generation_calls,requested_generation_calls,backend_classifier_calls,generation_tokens_known_calls,generation_output_tokens_all_calls,final_generation_output_tokens,classifier_output_tokens,all_backend_output_tokens,final_generator_gpu_allocation_fraction,residency_before,residency_after,residency_condition,previous_generator,following_turn_of_condition,return_to_small,after_small_return,first_backend_caller,application_answer_constraint,literal_speech_schema_constrained,generation_policy,fallback_from_model,quality_label,correct,all_backend_load_duration_seconds,all_backend_prompt_eval_duration_seconds,all_backend_eval_duration_seconds,all_backend_total_duration_seconds,generation_backend_load_duration_seconds,generation_backend_prompt_eval_duration_seconds,generation_backend_eval_duration_seconds,generation_backend_total_duration_seconds,classifier_backend_load_duration_seconds,classifier_backend_prompt_eval_duration_seconds,classifier_backend_eval_duration_seconds,classifier_backend_total_duration_seconds,exclusive_unaccounted_seconds,exclusive_other_instrumented_seconds,exclusive_deterministic_routing_and_bookkeeping_seconds,exclusive_answer_generation_seconds,exclusive_eviction_seconds,exclusive_residency_audit_seconds,exclusive_validation_seconds,exclusive_memory_classifier_seconds,exclusive_retrieval_seconds
ro_ddee_3_r1_adaptive,ro_ddee_3,DDEE,adaptive,1,ro_ddee_3_t2,2,ok,D,5.715026931,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,73,73,0,73,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,,,,,0.001497375,0.528928,4.877726,5.47979104,0.001497375,0.528928,4.877726,5.47979104,0,0,0,0,0.005527773,0.035511593,0.031937225,5.549513406,,0.005701,0.011703395,,0.075132539
ro_ddee_3_r1_adaptive,ro_ddee_3,DDEE,adaptive,1,ro_ddee_3_t3,3,ok,E,4.77560254,large,lightweight_resident,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,28,28,13,41,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,,,,,0.005616226,1.59856,2.77124,4.521150624,0.002708938,0.53959,1.826986,2.445462712,0.002907288,1.05897,0.944254,2.075687912,0.004825359,0.029010437,0.038680586,2.53431135,,0.013068504,0.004946391,2.150759913,
ro_ddee_3_r1_adaptive,ro_ddee_3,DDEE,adaptive,1,ro_ddee_3_t4,4,ok,E,12.14398132,small,lightweight_small,False,resident_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,25,25,13,38,1.0,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,True,False,memory_selector,False,False,,,,,8.889271005,0.9839069999999999,1.678643,11.659304029000001,8.886437866,0.384603,0.720169,10.010603157,0.002833139,0.599304,0.958474,1.648700872,0.006103453,0.021170224,0.030175466,10.109271519,0.22217518,0.01689613,0.004778602,1.733410746,
ro_ddee_3_r1_large,ro_ddee_3,DDEE,large,1,ro_ddee_3_t1,1,error,D,31.247815483,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,56,56,0,56,0.5886331604106347,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,,False,,,,,23.033252662,1.143199,6.789082,30.995973856,23.033252662,1.143199,6.789082,30.995973856,0,0,0,0,0.00487626,0.041932844,0.019651895,31.072464851,,0.007831687,0.013645961,,0.087411985
ro_ddee_3_r1_large,ro_ddee_3,DDEE,large,1,ro_ddee_3_t2,2,ok,D,6.309439802,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,73,73,0,73,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,fixed_generator,,,,0.001898334,0.637756,5.367438,6.069940257,0.001898334,0.637756,5.367438,6.069940257,0,0,0,0,0.004637202,0.038015991,0.01510161,6.154652392,,0.008027442,0.012608672,,0.076396493
ro_ddee_3_r1_large,ro_ddee_3,DDEE,large,1,ro_ddee_3_t3,3,ok,E,5.143695487,large,fixed_generator,False,fixed_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,28,28,13,41,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,,,0.004263993000000001,1.6904629999999998,3.04613,4.897690538,0.001894077,0.600683,1.887424,2.575750139,0.002369916,1.08978,1.158706,2.321940399,0.004512232,0.030315757,0.025814823,2.649272613,,0.016760496,0.006349666,2.4106699,
ro_ddee_3_r1_large,ro_ddee_3,DDEE,large,1,ro_ddee_3_t4,4,ok,E,4.218947995,large,fixed_generator,False,fixed_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,25,25,13,38,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,,,0.005327134,0.792756,2.917949,3.943610549,0.002710802,0.325074,1.873466,2.306904352,0.002616332,0.467682,1.044483,1.636706197,0.004226261,0.047347975,0.032736809,2.387666132,,0.016422678,0.00667743,1.72387071,
ro_ddee_3_r1_replay,ro_ddee_3,DDEE,replay,1,ro_ddee_3_t1,1,ok,D,32.230375075,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,108,108,0,108,0.6145400071099308,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,False,False,,,,,22.704098277,1.110062,8.074797,31.920171698,22.704098277,1.110062,8.074797,31.920171698,0,0,0,0,0.003981169,0.047794431,0.014555332,32.017107091,0.022645304,0.006560909,0.021829451,,0.095901388
ro_ddee_3_r1_replay,ro_ddee_3,DDEE,replay,1,ro_ddee_3_t2,2,ok,D,5.249185949,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,73,73,0,73,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,,,,,0.001948918,0.537735,4.404963,5.022467454,0.001948918,0.537735,4.404963,5.022467454,0,0,0,0,0.004441644,0.035531049,0.017952448,5.095289749,,0.007541799,0.012482257,,0.075947003
ro_ddee_3_r1_replay,ro_ddee_3,DDEE,replay,1,ro_ddee_3_t3,3,ok,E,2.458277751,large,lightweight_resident,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,28,28,0,28,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,,,,,0.002488374,0.445009,1.757669,2.322419694,0.002488374,0.445009,1.757669,2.322419694,0,0,0,0,0.004772032,0.024820442,0.012466513,2.403510989,,0.007921118,0.004786657,,
ro_ddee_3_r1_replay,ro_ddee_3,DDEE,replay,1,ro_ddee_3_t4,4,ok,E,10.193057381,small,lightweight_small,False,resident_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,25,25,0,25,1.0,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,True,False,generation,False,False,,,,,8.775845108,0.347571,0.708953,9.850910367,8.775845108,0.347571,0.708953,9.850910367,0,0,0,0,0.004018225,0.021053074,0.013721244,9.954366291,0.188015532,0.007600231,0.004282784,,
ro_ddee_3_r1_small,ro_ddee_3,DDEE,small,1,ro_ddee_3_t1,1,error,D,11.469650038,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,60,60,0,60,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,generation,,False,,,,,9.058576182,0.48864,1.548311,11.126996117,9.058576182,0.48864,1.548311,11.126996117,0,0,0,0,0.004770441,0.043333441,0.019616118,11.210001551,,0.008348704,0.01313009,,0.170449693
ro_ddee_3_r1_small,ro_ddee_3,DDEE,small,1,ro_ddee_3_t2,2,ok,D,2.455515018,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,79,79,0,79,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,cold_start,False,False,generation,False,False,fixed_generator,,,,0.001929541,0.176936,1.927999,2.194393463,0.001929541,0.176936,1.927999,2.194393463,0,0,0,0,0.004380333,0.03616291,0.024514843,2.277407089,,0.007230514,0.015651254,,0.090168075
ro_ddee_3_r1_small,ro_ddee_3,DDEE,small,1,ro_ddee_3_t3,3,ok,E,2.048026553,small,fixed_generator,False,fixed_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,37,37,13,50,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,,,0.00512256,0.493179,1.127603,1.802792524,0.002375107,0.164192,0.845239,1.113901581,0.002747453,0.328987,0.282364,0.688890943,0.004323913,0.02531483,0.024969495,1.19992766,,0.015406468,0.00462403,0.773460157,
ro_ddee_3_r1_small,ro_ddee_3,DDEE,small,1,ro_ddee_3_t4,4,ok,E,1.599768477,small,fixed_generator,False,fixed_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,33,33,13,46,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,,,0.005390867000000001,0.104229,1.073712,1.380862684,0.002680024,0.051477,0.773851,0.933048479,0.002710843,0.052752,0.299861,0.447814205,0.007081063,0.022270779,0.020336117,1.004941544,,0.016633687,0.006083777,0.52242151,
ro_eded_1_r1_adaptive,ro_eded_1,EDED,adaptive,1,ro_eded_1_t1,1,ok,E,10.882655338,small,lightweight_small,False,policy_general,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,37,37,0,37,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,generation,False,False,,,,,9.221607932,0.347908,1.102183,10.686213112,9.221607932,0.347908,1.102183,10.686213112,0,0,0,0,0.004917457,0.032584521,0.037673631,10.769742961,0.021397962,0.009305013,0.007033793,,
ro_eded_1_r1_adaptive,ro_eded_1,EDED,adaptive,1,ro_eded_1_t2,2,ok,D,43.626951118,large,lightweight_large,False,policy_general,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,52,52,0,52,0.5886331604106347,"[""qwen3:0.6b""]","[""qwen3:1.7b""]",model_switch,qwen3:0.6b,cold_start,False,False,generation,False,False,,,,,26.667209071,0.813826,15.824707,43.320259587,26.667209071,0.813826,15.824707,43.320259587,0,0,0,0,0.007286919,0.031798103,0.024069415,43.411202917,0.139334869,0.008536387,0.004722508,,
ro_eded_1_r1_adaptive,ro_eded_1,EDED,adaptive,1,ro_eded_1_t3,3,ok,E,4.664474588,large,lightweight_resident,False,policy_general,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,26,26,0,26,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,model_switch,False,False,generation,False,False,,,,,0.002741598,0.50864,3.987365,4.522245065,0.002741598,0.50864,3.987365,4.522245065,0,0,0,0,0.00709133,0.020040298,0.025279233,4.600420645,,0.006842812,0.00480027,,
ro_eded_1_r1_adaptive,ro_eded_1,EDED,adaptive,1,ro_eded_1_t4,4,ok,D,18.861019503,large,lightweight_large,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,36,36,17,53,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,,,,,0.00574234,1.1126779999999998,17.334718000000002,18.625105313,0.002907619,0.443094,14.786711,15.319258814,0.002834721,0.669584,2.548007,3.305846499,0.005799044,0.023573467,0.028430953,15.396391072,,0.015482082,0.006555606,3.384787279,
ro_eded_1_r1_large,ro_eded_1,EDED,large,1,ro_eded_1_t1,1,ok,E,45.316641482,large,fixed_generator,False,policy_general,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,62,62,0,62,0.5886331604106347,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,False,False,fixed_generator,,,,22.880952917,0.770967,21.505185,45.171866249,22.880952917,0.770967,21.505185,45.171866249,0,0,0,0,0.004094717,0.026137146,0.018085569,45.254646873,,0.006240943,0.007436234,,
ro_eded_1_r1_large,ro_eded_1,EDED,large,1,ro_eded_1_t2,2,ok,D,16.991979582,large,fixed_generator,False,policy_general,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,50,50,0,50,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,fixed_generator,,,,0.002576956,0.514318999,16.317626,16.85617352,0.002576956,0.514318999,16.317626,16.85617352,0,0,0,0,0.003969083,0.025650765,0.01376214,16.934852158,,0.00808153,0.005663906,,
ro_eded_1_r1_large,ro_eded_1,EDED,large,1,ro_eded_1_t3,3,ok,E,8.706343204,large,fixed_generator,False,policy_general,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,65,65,0,65,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,fixed_generator,,,,0.002676702,0.485492,8.065157,8.575123585,0.002676702,0.485492,8.065157,8.575123585,0,0,0,0,0.006009962,0.021846902,0.014466604,8.647965512,,0.009372279,0.006681945,,
ro_eded_1_r1_large,ro_eded_1,EDED,large,1,ro_eded_1_t4,4,ok,D,14.49189535,large,fixed_generator,False,fixed_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,48,48,17,65,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,,,0.005136951,1.396398,12.699345000000001,14.260310324999999,0.002594172,0.677658,11.034736,11.805510767,0.002542779,0.71874,1.664609,2.454799558,0.004148864,0.02318578,0.020144399,11.887833487,,0.016661278,0.004489479,2.535432063,
ro_eded_1_r1_replay,ro_eded_1,EDED,replay,1,ro_eded_1_t1,1,ok,E,10.838570693,small,lightweight_small,False,policy_general,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,37,37,0,37,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,generation,False,False,,,,,9.240892913,0.391042,1.037088,10.6825815,9.240892913,0.391042,1.037088,10.6825815,0,0,0,0,0.005327898,0.026701889,0.014496395,10.757942773,0.020806235,0.006726265,0.006569238,,
ro_eded_1_r1_replay,ro_eded_1,EDED,replay,1,ro_eded_1_t2,2,ok,D,38.386957573,large,lightweight_large,False,policy_general,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,46,46,0,46,0.5646784411073155,"[""qwen3:0.6b""]","[""qwen3:1.7b""]",model_switch,qwen3:0.6b,cold_start,False,False,generation,False,False,,,,,24.097869446,0.893983,13.083032,38.091510639,24.097869446,0.893983,13.083032,38.091510639,0,0,0,0,0.004484519,0.025892493,0.01321339,38.18403019,0.147683371,0.00709757,0.00455604,,
ro_eded_1_r1_replay,ro_eded_1,EDED,replay,1,ro_eded_1_t3,3,ok,E,16.311104988,large,lightweight_resident,False,policy_general,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,26,26,0,26,0.5646784411073155,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,model_switch,False,False,generation,False,False,,,,,0.001754728,0.454972,15.699798,16.173035792,0.001754728,0.454972,15.699798,16.173035792,0,0,0,0,0.004295523,0.024547054,0.015930892,16.254167402,,0.007994326,0.004169791,,
ro_eded_1_r1_replay,ro_eded_1,EDED,replay,1,ro_eded_1_t4,4,ok,D,15.781352213,large,lightweight_large,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,36,36,0,36,0.5646784411073155,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,,,,,0.002675933,0.513015,15.109396,15.646853244,0.002675933,0.513015,15.109396,15.646853244,0,0,0,0,0.004976241,0.02321509,0.016870496,15.724453573,,0.006696152,0.005140661,,
ro_eded_1_r1_small,ro_eded_1,EDED,small,1,ro_eded_1_t1,1,ok,E,10.83253619,small,fixed_generator,False,policy_general,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,37,37,0,37,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,generation,False,False,fixed_generator,,,,9.274407286,0.334103,1.072778,10.693580571,9.274407286,0.334103,1.072778,10.693580571,0,0,0,0,0.005039444,0.026199995,0.019672934,10.768856546,,0.006904032,0.005863239,,
ro_eded_1_r1_small,ro_eded_1,EDED,small,1,ro_eded_1_t2,2,ok,D,1.169365254,small,fixed_generator,False,policy_general,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,32,32,0,32,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,cold_start,False,False,generation,False,False,fixed_generator,,,,0.002670462,0.07536,0.936979,1.027604323,0.002670462,0.07536,0.936979,1.027604323,0,0,0,0,0.004704844,0.022446085,0.01621679,1.113637026,,0.007508429,0.00485208,,
ro_eded_1_r1_small,ro_eded_1,EDED,small,1,ro_eded_1_t3,3,ok,E,1.201328101,small,fixed_generator,False,policy_general,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,32,32,0,32,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,generation,False,False,fixed_generator,,,,0.002908451,0.104983,0.928378,1.056542492,0.002908451,0.104983,0.928378,1.056542492,0,0,0,0,0.005442526,0.024157004,0.014949945,1.142519352,,0.00768325,0.006576024,,
ro_eded_1_r1_small,ro_eded_1,EDED,small,1,ro_eded_1_t4,4,ok,D,2.00500761,small,fixed_generator,False,fixed_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,32,32,17,49,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,,,0.005427101,0.349445,1.348487,1.801373221,0.002987237,0.077292,0.876693,1.016857607,0.002439864,0.272153,0.471794,0.784515614,0.003610355,0.021986714,0.022689516,1.076575816,,0.012849768,0.00469598,0.862599461,
ro_eded_2_r1_adaptive,ro_eded_2,EDED,adaptive,1,ro_eded_2_t1,1,ok,E,12.067862202,small,lightweight_small,False,resident_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,35,35,13,48,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,memory_selector,False,False,,,,,9.422854556999999,0.8298300000000001,1.4101190000000001,11.774287670000001,0.00175444,0.236264,0.95054,1.274798324,9.421100117,0.593566,0.459579,10.499489346,0.004740076,0.026538458,0.041821653,1.355734496,0.022184695,0.013919803,0.005364217,10.597558804,
ro_eded_2_r1_adaptive,ro_eded_2,EDED,adaptive,1,ro_eded_2_t2,2,ok,D,34.048427837,large,lightweight_large,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,56,56,13,69,0.6145400071099308,"[""qwen3:0.6b""]","[""qwen3:1.7b""]",model_switch,qwen3:0.6b,cold_start,False,False,memory_selector,False,False,,,,,25.398458611,0.804469,7.323086,33.632469892,25.395792982,0.745708,6.961724,33.127100925,0.002665629,0.058761,0.361362,0.505368967,0.00443098,0.023112364,0.027282027,33.232488242,0.131967666,0.030203917,0.005943015,0.592999626,
ro_eded_2_r1_adaptive,ro_eded_2,EDED,adaptive,1,ro_eded_2_t3,3,ok,E,7.048580157,large,lightweight_resident,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,59,59,13,72,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,model_switch,False,False,memory_selector,False,False,,,,,0.007105825,1.400277,5.182385,6.7957999959999995,0.00283984,0.421488,4.158854,4.715295778,0.004265985,0.978789,1.023531,2.080504218,0.004147006,0.022502718,0.032800199,4.795785409,,0.015563394,0.005791139,2.171990292,
ro_eded_2_r1_adaptive,ro_eded_2,EDED,adaptive,1,ro_eded_2_t4,4,ok,D,5.623087192,large,lightweight_large,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,37,37,17,54,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,,,,,0.005434684,1.1196869999999999,4.086048,5.37228682,0.00272755,0.481297,2.688966,3.27396454,0.002707134,0.63839,1.397082,2.09832228,0.0072433,0.020577458,0.036479771,3.357182937,,0.015531104,0.005706978,2.180365644,
ro_eded_2_r1_large,ro_eded_2,EDED,large,1,ro_eded_2_t1,1,ok,E,40.490055764,large,fixed_generator,False,fixed_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,34,34,13,47,0.5646784411073155,[],"[""qwen3:1.7b""]",cold_start,,,False,False,memory_selector,False,False,fixed_generator,,,,25.626385295,2.075607,12.460427,40.264605455,0.002738014,0.664146,7.973837,8.720164858,25.623647281,1.411461,4.48659,31.544440597,0.004589288,0.027719798,0.026350648,8.788775665,,0.013833691,0.005766563,31.623020111,
ro_eded_2_r1_large,ro_eded_2,EDED,large,1,ro_eded_2_t2,2,ok,D,16.642011755,large,fixed_generator,False,fixed_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,68,68,13,81,0.5646784411073155,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,memory_selector,False,False,fixed_generator,,,,0.004973169,0.6867570000000001,15.482105,16.394460498,0.002475384,0.460148,14.104345,14.669114311,0.002497785,0.226609,1.37776,1.725346187,0.00478174,0.021480234,0.028579017,14.752668081,,0.018282463,0.005163893,1.811056327,
ro_eded_2_r1_large,ro_eded_2,EDED,large,1,ro_eded_2_t3,3,ok,E,21.293341384,large,fixed_generator,False,fixed_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,28,28,13,41,0.5646784411073155,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,,,0.005258488,2.575968,18.290331,21.071522394,0.002651932,0.538447,7.977303,8.615418289,0.002606556,2.037521,10.313028,12.456104105,0.005102996,0.022469055,0.023577143,8.691648437,,0.016058604,0.006073898,12.528411251,
ro_eded_2_r1_large,ro_eded_2,EDED,large,1,ro_eded_2_t4,4,ok,D,26.419699938,large,fixed_generator,False,fixed_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,37,37,17,54,0.5646784411073155,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,,,0.00527036,1.2650890000000001,24.775645,26.186267053999998,0.002340789,0.512277,18.608466,19.208739588,0.002929571,0.752812,6.167179,6.977527466,0.007840594,0.023802333,0.021157121,19.287541025,,0.014016446,0.005108756,7.060233663,
ro_eded_2_r1_replay,ro_eded_2,EDED,replay,1,ro_eded_2_t1,1,ok,E,11.08762496,small,lightweight_small,False,resident_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,35,35,0,35,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,generation,False,False,,,,,9.524276971,0.33826,0.931689,10.810491898,9.524276971,0.33826,0.931689,10.810491898,0,0,0,0,0.006120811,0.025849192,0.01313985,10.964531901,0.021968017,0.04687895,0.009136239,,
ro_eded_2_r1_replay,ro_eded_2,EDED,replay,1,ro_eded_2_t2,2,ok,D,28.489395387,large,lightweight_large,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,56,56,0,56,0.6145400071099308,"[""qwen3:0.6b""]","[""qwen3:1.7b""]",model_switch,qwen3:0.6b,cold_start,False,False,generation,False,False,,,,,22.805394909,0.786733,4.508373,28.118188292,22.805394909,0.786733,4.508373,28.118188292,0,0,0,0,0.00613905,0.086263715,0.036264341,28.222191479,0.125728064,0.007888243,0.004920495,,
ro_eded_2_r1_replay,ro_eded_2,EDED,replay,1,ro_eded_2_t3,3,ok,E,4.556895044,large,lightweight_resident,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,59,59,0,59,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,model_switch,False,False,generation,False,False,,,,,0.002691709,0.43985,3.948378,4.415529923,0.002691709,0.43985,3.948378,4.415529923,0,0,0,0,0.004409028,0.023689431,0.017540429,4.500116639,,0.006347344,0.004792173,,
ro_eded_2_r1_replay,ro_eded_2,EDED,replay,1,ro_eded_2_t4,4,ok,D,5.883329226,large,lightweight_large,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,37,37,0,37,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,,,,,0.001967564,0.479003,5.229033,5.738162195,0.001967564,0.479003,5.229033,5.738162195,0,0,0,0,0.005016657,0.02673219,0.015895464,5.819064923,,0.009581721,0.007038271,,
ro_eded_2_r1_small,ro_eded_2,EDED,small,1,ro_eded_2_t1,1,ok,E,11.705232584,small,fixed_generator,False,fixed_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,35,35,13,48,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,memory_selector,False,False,fixed_generator,,,,9.280238242,0.784635,1.318165,11.482476248000001,0.002758623,0.197163,0.934747,1.203304769,9.277479619,0.587472,0.383418,10.279171479,0.004283618,0.026351384,0.021691311,1.278355374,,0.016359796,0.004673866,10.353517235,
ro_eded_2_r1_small,ro_eded_2,EDED,small,1,ro_eded_2_t2,2,ok,D,2.76702718,small,fixed_generator,False,fixed_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,71,71,13,84,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,cold_start,False,False,memory_selector,False,False,fixed_generator,,,,0.00555779,0.134038,2.227252,2.53474138,0.002929026,0.073474,1.852685,2.015432598,0.002628764,0.060564,0.374567,0.519308782,0.004630761,0.026504315,0.021608075,2.086825424,,0.018322721,0.005977257,0.603158627,
ro_eded_2_r1_small,ro_eded_2,EDED,small,1,ro_eded_2_t3,3,ok,E,1.449183067,small,fixed_generator,False,fixed_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,20,20,13,33,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,,,0.004562696,0.12417600000000001,0.909224,1.231389022,0.002171441,0.075799,0.563932,0.755949399,0.002391255,0.048377,0.345292,0.475439623,0.00482763,0.025111388,0.019147828,0.828062625,,0.017803605,0.004906671,0.54932332,
