pattern,arm,repetition,observed_rows,startup_seconds_known_count,startup_seconds_mean,startup_seconds_sum,startup_seconds_min,startup_seconds_max,request_seconds_known_count,request_seconds_mean,request_seconds_sum,request_seconds_min,request_seconds_max,sequence_gaps_seconds_known_count,sequence_gaps_seconds_mean,sequence_gaps_seconds_sum,sequence_gaps_seconds_min,sequence_gaps_seconds_max,sequence_seconds_known_count,sequence_seconds_mean,sequence_seconds_sum,sequence_seconds_min,sequence_seconds_max,cleanup_seconds_known_count,cleanup_seconds_mean,cleanup_seconds_sum,cleanup_seconds_min,cleanup_seconds_max,generation_output_tokens_all_calls_known_count,generation_output_tokens_all_calls_mean,generation_output_tokens_all_calls_sum,generation_output_tokens_all_calls_min,generation_output_tokens_all_calls_max,all_backend_load_duration_seconds_known_count,all_backend_load_duration_seconds_mean,all_backend_load_duration_seconds_sum,all_backend_load_duration_seconds_min,all_backend_load_duration_seconds_max,all_backend_prompt_eval_duration_seconds_known_count,all_backend_prompt_eval_duration_seconds_mean,all_backend_prompt_eval_duration_seconds_sum,all_backend_prompt_eval_duration_seconds_min,all_backend_prompt_eval_duration_seconds_max,all_backend_eval_duration_seconds_known_count,all_backend_eval_duration_seconds_mean,all_backend_eval_duration_seconds_sum,all_backend_eval_duration_seconds_min,all_backend_eval_duration_seconds_max
DDEE,large,3,3,3,2.4430680666666666,7.329204200000001,2.351639163,2.518125275,3,63.74784609233333,191.24353827699997,54.65934323,68.829833548,3,0.17813218766666666,0.534396563,0.166526146,0.186514329,3,66.36904634666666,199.10713904,57.285309138,71.534473152,3,0.241875959,0.725627877,0.229952122,0.262186276,3,177,531,131,234,3,23.807092647999998,71.421277944,22.097251901999996,25.334851611,3,5.393436666333334,16.180309999000002,4.188143999,6.85925,3,33.026322,99.07896600000001,26.979421,36.834604
DDEE,replay,1,3,3,2.7374072259999997,8.212221677999999,2.344176354,3.23494264,3,51.005085238333336,153.015255715,50.113722613,52.770636946,3,0.175621377,0.526864131,0.162437919,0.184206437,3,53.91811384133334,161.754341524,52.637510429,56.189786023,3,0.15320735533333332,0.45962206599999994,0.146443422,0.161732894,3,182.66666666666666,548,132,234,3,32.88753582133333,98.66260746399999,31.484380676999997,34.377689927,3,2.3946863333333335,7.184059000000001,2.307462,2.4403770000000002,3,14.673513666666667,44.020541,12.510542,16.563617
DDEE,replay,2,3,3,2.6636682333333335,7.9910046999999995,2.420306035,2.890867531,3,73.46554567,220.39663701,58.661204323,85.478019788,3,0.16184330633333333,0.485529919,0.152691725,0.166715383,3,76.29105720966668,228.873171629,61.234202083,88.535602702,3,0.14978910666666667,0.44936732,0.123585775,0.168269846,3,183.66666666666666,551,133,234,3,32.75156469666667,98.25469409,31.752792485999997,33.966378476,3,2.149083,6.447249000000001,2.034647,2.210401,3,37.44246566666667,112.32739699999999,23.746848,47.990141
DDEE,replay,3,3,3,2.9438453986666664,8.831536196,2.724194287,3.126299589,3,60.55496633866667,181.664899016,51.305350309,73.083672002,3,0.19340404766666666,0.580212143,0.166155559,0.22385841,3,63.692215784999995,191.07664735499998,54.621848072,76.031724699,3,0.14733166266666667,0.44199498800000003,0.140168011,0.154781074,3,183.33333333333334,550,133,234,3,32.70086066666667,98.102582,31.7689015,33.81908524000001,3,2.414583333,7.243749999,2.211841,2.557724999,3,24.370185,73.110555,15.972531,35.471873
DDEE,small,1,3,3,2.777407694,8.332223081999999,2.471921657,2.967026604,3,17.228091860333333,51.684275580999994,17.00503694,17.572960086,3,0.22787623466666668,0.683628704,0.182844336,0.305865955,3,20.233375789,60.700127367,19.67187701,20.845852645,3,0.16857134133333335,0.505714024,0.157742989,0.181718651,3,169,507,146,209,3,9.267327211666666,27.801981634999997,9.064325306,9.666637178999999,3,1.2331873333333334,3.699562,1.135403,1.3011750000000002,3,5.1080103333333335,15.324031,4.453369,5.677624999999999
DDEE,small,2,3,3,2.943326953666667,8.829980861,2.597103757,3.491849523,3,16.830174121,50.490522363,16.137465357,17.567731634,3,0.16935462466666668,0.508063874,0.162052303,0.176518205,3,19.942855699333332,59.828567098,19.544481432,20.478252581,3,0.15092859233333333,0.452785777,0.13746471,0.163176345,3,169,507,146,209,3,8.785250022666666,26.355750068,8.760441767999998,8.817163948000001,3,0.9792793333333333,2.937838,0.866752,1.045258,3,5.581184666333333,16.743553999,5.019354999999999,6.2739139989999995
DDEE,small,3,3,3,3.2065534433333336,9.61966033,2.533564547,3.575332828,3,17.35993201366667,52.079796040999994,16.537002886,17.981415926,3,0.16225737766666667,0.486772133,0.154617133,0.172192867,3,20.728742834666665,62.186228504,20.219958708,21.29132719,3,0.15981267966666665,0.479438039,0.153265771,0.163729927,3,169,507,146,209,3,8.937627107333334,26.812881322000003,8.742190578,9.045306674,3,1.280138,3.840414,1.221386,1.337876,3,5.624720666666667,16.874162000000002,4.809039,6.267606
EDED,adaptive,1,3,3,2.6106946906666666,7.832084071999999,2.426945141,2.803595029,3,63.16633487166667,189.49900461500002,52.67594668,78.035100547,3,0.17310693,0.5193207900000001,0.169361107,0.177594747,3,65.95013649233333,197.850409477,55.446851689,81.011060512,3,0.23335028866666668,0.700050866,0.226008371,0.24683833,3,184.33333333333334,553,151,215,3,34.32295664633333,102.96886993899999,32.237715320999996,35.897300941,3,3.1426866666666666,9.42806,2.490745,4.154263,3,24.268479333333335,72.80543800000001,16.554827,38.24897300000001
EDED,adaptive,2,3,3,3.0524262163333336,9.157278649,2.313211657,4.201942146,3,85.67573315766667,257.027199473,62.065767097,110.04270242,3,0.19534829533333334,0.586044886,0.170749236,0.219621291,3,88.92350766933333,266.770523008,64.54972799,114.464265857,3,0.23812663533333334,0.714379906,0.203111024,0.255642673,3,169.66666666666666,509,138,207,3,33.56399345566666,100.69198036699999,32.112891903,34.973272502,3,3.113894,9.341682,2.382211,4.213618,3,47.507734,142.523202,26.269585,68.935159
EDED,adaptive,3,3,3,2.353864112,7.061592336,2.286208369,2.484511997,3,56.717269157000004,170.151807471,51.924332835,65.149133609,3,0.17655819466666667,0.529674584,0.166611033,0.18155183,3,59.24769146366666,177.743074391,54.377152237,67.6215173,3,0.22376403433333333,0.6712921030000001,0.214790726,0.238878897,3,175.66666666666666,527,138,202,3,32.62682177133333,97.880465314,31.142142487,35.006458094,3,3.121553,9.364659,2.2354760000000002,4.588039,3,19.585125,58.755375,16.539082999999998,23.873119000000003
