arm,deadline_seconds,correct_delivered_percent_of_144,validated_delivered_percent_of_144
small,7.500384753,29.166666666666668,91.66666666666667
small,7.504243705,29.166666666666668,91.66666666666667
small,7.523390571,29.166666666666668,91.66666666666667
small,7.539167792,29.166666666666668,91.66666666666667
small,7.550039393,29.166666666666668,91.66666666666667
small,7.584695837,29.166666666666668,91.66666666666667
small,7.667656524,29.166666666666668,91.66666666666667
small,7.70022249,29.166666666666668,91.66666666666667
small,7.717490846,29.166666666666668,91.66666666666667
small,7.727830943,29.166666666666668,91.66666666666667
small,7.770842751,29.166666666666668,91.66666666666667
small,7.789981679,29.166666666666668,91.66666666666667
small,7.807810003,29.166666666666668,91.66666666666667
small,7.838206742,29.166666666666668,91.66666666666667
small,7.868913504,29.166666666666668,91.66666666666667
small,7.883848548,29.166666666666668,91.66666666666667
small,7.8903959,29.166666666666668,91.66666666666667
small,7.913680896,29.166666666666668,91.66666666666667
small,7.930824795,29.166666666666668,91.66666666666667
small,7.954418923,29.166666666666668,91.66666666666667
small,7.957814496,29.166666666666668,91.66666666666667
small,7.986825694,29.166666666666668,91.66666666666667
small,8.028157343,29.166666666666668,91.66666666666667
small,8.127944364,29.166666666666668,91.66666666666667
small,8.168969878,29.166666666666668,91.66666666666667
small,8.262094501,29.166666666666668,91.66666666666667
small,8.288368668,29.166666666666668,91.66666666666667
small,8.307745569,29.166666666666668,91.66666666666667
small,8.500620673,29.166666666666668,91.66666666666667
small,8.515119468,29.166666666666668,91.66666666666667
small,8.590857498,29.166666666666668,91.66666666666667
small,8.629248954,29.166666666666668,91.66666666666667
small,8.633618304,29.166666666666668,91.66666666666667
small,8.636343441,29.166666666666668,91.66666666666667
small,8.640345121,29.166666666666668,91.66666666666667
small,8.687007699,29.166666666666668,91.66666666666667
small,8.700593448,29.166666666666668,91.66666666666667
small,8.726917893,29.166666666666668,91.66666666666667
small,8.754706831,29.166666666666668,91.66666666666667
small,8.812917811,29.166666666666668,91.66666666666667
small,8.818569841,29.166666666666668,91.66666666666667
small,8.832493818,29.166666666666668,91.66666666666667
small,8.883546926,29.166666666666668,91.66666666666667
small,8.889552996,29.166666666666668,91.66666666666667
small,8.925851403,29.166666666666668,91.66666666666667
small,8.974769838,29.166666666666668,91.66666666666667
small,8.984254228,29.166666666666668,91.66666666666667
small,8.989373813,29.166666666666668,91.66666666666667
small,8.991568185,29.166666666666668,91.66666666666667
small,9.007382136,29.166666666666668,91.66666666666667
small,9.035153013,29.166666666666668,91.66666666666667
small,9.047965213,29.166666666666668,91.66666666666667
small,9.179771102,29.166666666666668,91.66666666666667
small,9.255988438,29.166666666666668,91.66666666666667
small,9.278241407,29.166666666666668,91.66666666666667
small,9.285887243,29.166666666666668,91.66666666666667
small,9.296196993,29.166666666666668,91.66666666666667
small,9.324183385,29.166666666666668,91.66666666666667
small,9.381097528,29.166666666666668,91.66666666666667
small,9.395548687,29.166666666666668,91.66666666666667
small,9.450057225,29.166666666666668,91.66666666666667
small,9.461184903,29.166666666666668,91.66666666666667
small,9.513686076,29.166666666666668,91.66666666666667
small,9.529441861,29.166666666666668,91.66666666666667
small,9.535500963,29.166666666666668,91.66666666666667
small,9.681573074,29.166666666666668,91.66666666666667
small,9.715088393,29.166666666666668,91.66666666666667
small,9.833896019,29.166666666666668,91.66666666666667
small,9.844612613,29.166666666666668,91.66666666666667
small,9.848277625,29.166666666666668,91.66666666666667
small,10.016190772,29.166666666666668,91.66666666666667
small,10.030781024,29.166666666666668,91.66666666666667
small,10.065004621,29.166666666666668,91.66666666666667
small,10.088122034,29.166666666666668,91.66666666666667
small,10.091155773,29.166666666666668,91.66666666666667
small,10.156406094,29.166666666666668,91.66666666666667
small,10.180409472,29.166666666666668,91.66666666666667
small,10.180987011,29.166666666666668,91.66666666666667
small,10.201621981,29.166666666666668,91.66666666666667
small,10.304806726,29.166666666666668,91.66666666666667
small,10.419345511,29.166666666666668,91.66666666666667
small,10.774160902,29.166666666666668,91.66666666666667
small,10.831473648,29.166666666666668,91.66666666666667
small,10.833559937,29.166666666666668,91.66666666666667
small,10.834054733,29.166666666666668,91.66666666666667
small,10.868206911,29.166666666666668,91.66666666666667
small,10.922822572,29.166666666666668,91.66666666666667
small,11.00691802,29.166666666666668,91.66666666666667
small,11.052898936,29.166666666666668,91.66666666666667
small,11.055301053,29.166666666666668,92.36111111111111
small,11.058392387,29.166666666666668,93.05555555555556
small,11.099718522,29.166666666666668,93.05555555555556
small,11.171224304,29.166666666666668,93.05555555555556
small,11.269963106,29.166666666666668,93.05555555555556
small,11.279956603,29.166666666666668,93.05555555555556
small,11.443159085,29.166666666666668,93.05555555555556
small,11.443379754,29.166666666666668,93.05555555555556
small,11.506307297,29.166666666666668,93.05555555555556
small,11.595757545,29.166666666666668,93.05555555555556
small,11.671658036,29.166666666666668,93.75
small,11.719405908,29.166666666666668,93.75
small,11.74460453,29.166666666666668,93.75
small,11.746058391,29.166666666666668,93.75
small,11.819224628,29.166666666666668,93.75
small,11.8788347,29.166666666666668,93.75
small,11.957704521,29.166666666666668,93.75
small,11.963851123,29.166666666666668,93.75
small,11.97342812,29.166666666666668,93.75
small,12.02175334,29.166666666666668,93.75
small,12.243830748,29.166666666666668,93.75
small,12.278776496,29.166666666666668,93.75
small,12.42753413,29.166666666666668,93.75
small,12.45709442,29.166666666666668,93.75
small,12.45767866,29.166666666666668,93.75
small,12.734488944,29.166666666666668,93.75
small,12.887691893,29.166666666666668,93.75
small,13.176332089,29.166666666666668,93.75
small,13.682340716,29.166666666666668,93.75
small,13.989318456,29.166666666666668,93.75
small,14.028442032,29.166666666666668,93.75
small,14.159851406,29.166666666666668,93.75
small,14.440552466,29.166666666666668,93.75
small,14.469208106,29.166666666666668,93.75
small,14.570334045,29.166666666666668,93.75
small,14.630593453,29.166666666666668,93.75
small,14.828852513,29.166666666666668,93.75
small,14.843297661,29.166666666666668,93.75
small,15.164716901,29.166666666666668,93.75
small,15.191778419,29.166666666666668,93.75
small,15.341505618,29.166666666666668,93.75
small,15.370786688,29.166666666666668,93.75
small,15.600768428,29.166666666666668,93.75
small,15.671033045,29.166666666666668,93.75
small,15.86496397,29.166666666666668,93.75
small,16.006237308,29.166666666666668,93.75
small,16.07824327,29.166666666666668,93.75
small,16.16265641,29.166666666666668,93.75
small,16.226600337,29.166666666666668,93.75
small,16.410511707,29.166666666666668,93.75
small,16.438608627,29.166666666666668,93.75
small,17.148151228,29.166666666666668,93.75
small,17.31004867,29.166666666666668,93.75
small,17.672782386,29.166666666666668,93.75
small,18.265756137,29.166666666666668,93.75
small,18.71018453,29.166666666666668,93.75
small,18.72938498,29.166666666666668,93.75
small,18.965982513,29.166666666666668,93.75
small,19.043840908,29.166666666666668,93.75
small,20.218408136,29.166666666666668,93.75
small,20.809213301,29.166666666666668,93.75
small,20.844047987,29.166666666666668,93.75
small,21.304779331,29.166666666666668,93.75
small,21.97845083,29.166666666666668,93.75
small,22.134141436,29.166666666666668,93.75
small,22.769022691,29.166666666666668,93.75
small,23.306651127,29.166666666666668,93.75
small,23.341958024,29.166666666666668,93.75
small,24.38652254,29.166666666666668,93.75
small,25.614028993,29.166666666666668,93.75
small,27.83337336,29.166666666666668,93.75
small,28.029266228,29.166666666666668,93.75
small,28.127150314,29.166666666666668,93.75
small,29.227627297,29.166666666666668,93.75
small,29.928474276,29.166666666666668,93.75
small,30.01601883,29.166666666666668,93.75
small,30.244361995,29.166666666666668,93.75
small,30.42459767,29.166666666666668,93.75
small,32.20247174,29.166666666666668,93.75
small,32.601532012,29.166666666666668,93.75
small,37.659707174,29.166666666666668,93.75
small,38.312603441,29.166666666666668,93.75
small,50.311104559,29.166666666666668,93.75
small,55.0,29.166666666666668,93.75
large,0.0,0.0,0.0
large,1.014101612,0.0,0.0
large,1.025874303,0.0,0.0
large,1.0714508,0.0,0.0
large,1.080466821,0.0,0.0
large,1.111885733,0.0,0.0
large,1.117704005,0.0,0.0
large,1.142888519,0.0,0.0
large,1.144838826,0.0,0.0
large,1.155121103,0.0,0.0
large,1.155708763,0.0,0.0
large,1.17695232,0.0,0.0
large,1.178055788,0.0,0.0
large,1.19107106,0.0,0.0
large,1.220571765,0.0,0.0
large,1.230805148,0.0,0.0
large,1.317387501,0.0,0.0
large,1.354113221,0.0,0.0
large,1.369757886,0.0,0.0
large,1.460403642,0.0,0.0
large,1.464572139,0.0,0.0
large,1.466680401,0.0,0.0
large,1.468579373,0.0,0.0
large,1.472047715,0.0,0.0
large,1.481970997,0.0,0.0
large,1.492046371,0.0,0.0
large,1.495338159,0.0,0.0
large,1.502763057,0.0,0.0
large,1.513868932,0.0,0.0
large,1.51806682,0.0,0.0
large,1.519099936,0.0,0.0
large,1.523469326,0.0,0.0
large,1.52979608,0.0,0.0
large,1.530245245,0.0,0.0
large,1.532730111,0.0,0.0
large,1.545110244,0.0,0.0
large,1.547865509,0.0,0.0
large,1.554172238,0.0,0.0
large,1.555425703,0.0,0.0
large,1.563834157,0.0,0.0
large,1.567806188,0.0,0.0
large,1.569139893,0.0,0.0
large,1.593418579,0.0,0.0
large,1.594209342,0.0,0.0
large,1.598119003,0.0,0.0
large,1.603508813,0.0,0.0
large,1.635220452,0.0,0.0
large,1.646527249,0.0,0.0
large,1.650495118,0.0,0.0
large,1.667963723,0.0,0.0
large,1.717533299,0.0,0.0
large,1.748637898,0.0,0.0
large,1.766873731,0.0,0.0
large,1.79699276,0.0,0.0
large,1.834426164,0.0,0.0
large,1.875105319,0.0,0.0
large,1.879378201,0.0,0.0
large,1.905753106,0.0,0.0
large,1.90951523,0.0,0.0
large,1.927606056,0.0,0.0
large,1.941225303,0.0,0.0
large,1.942758327,0.0,0.0
large,1.954729941,0.0,0.0
large,1.95836067,0.0,0.0
large,1.971147378,0.0,0.0
large,1.971769149,0.0,0.0
large,1.996151428,0.0,0.0
large,1.997802599,0.0,0.0
large,2.02138746,0.0,0.0
large,2.044806002,0.0,0.0
large,2.054955581,0.0,0.0
large,2.060524043,0.0,0.0
large,2.07980205,0.0,0.0
large,2.100739914,0.0,0.0
large,2.108018481,0.0,0.0
large,2.126116413,0.0,0.0
large,2.133991305,0.0,0.0
large,2.167290445,0.0,0.0
large,2.171267706,0.0,0.0
large,2.195412472,0.0,0.0
large,2.210289957,0.0,0.0
large,2.221783236,0.0,0.0
large,2.237518833,0.0,0.0
large,2.251431769,0.0,0.0
large,2.254410634,0.0,0.0
large,2.255472016,0.0,0.0
large,2.256893686,0.0,0.0
large,2.260291428,0.0,0.0
large,2.265181099,0.0,0.0
large,2.268570941,0.0,0.0
large,2.279765589,0.0,0.0
large,2.282627395,0.0,0.0
large,2.288092717,0.0,0.0
large,2.306649754,0.0,0.0
large,2.31253249,0.0,0.0
large,2.314839201,0.0,0.0
large,2.315383468,0.0,0.0
large,2.319663184,0.0,0.0
large,2.327356955,0.0,0.0
large,2.328789735,0.0,0.0
large,2.350461263,0.0,0.0
large,2.382449516,0.0,0.0
large,2.422576846,0.0,0.0
large,2.424959319,0.0,0.0
large,2.47726926,0.0,0.0
large,2.529076756,0.0,0.0
large,2.554599836,0.0,0.0
large,2.563146393,0.0,0.0
large,2.566360749,0.0,0.0
large,2.574170204,0.0,0.0
large,2.61548358,0.0,0.0
large,2.623601963,0.0,0.0
large,2.65081721,0.0,0.0
large,2.652581715,0.0,0.0
large,2.681493455,0.0,0.0
large,2.683140303,0.0,0.0
large,2.730838794,0.0,0.0
large,2.766687677,0.0,0.0
large,2.771038997,0.0,0.0
large,2.775430443,0.0,0.0
large,2.792593072,0.0,0.0
large,2.796808154,0.0,0.0
large,2.797452393,0.0,0.0
large,2.849233798,0.0,0.0
large,2.893583764,0.0,0.0
large,2.910333456,0.0,0.0
large,2.925901811,0.0,0.0
large,2.943032642,0.0,0.0
large,2.953023881,0.0,0.0
large,2.954283381,0.0,0.0
large,2.9568127,0.0,0.0
large,2.957492303,0.0,0.0
large,3.034148079,0.6944444444444444,0.6944444444444444
large,3.050863636,0.6944444444444444,0.6944444444444444
large,3.070841461,0.6944444444444444,0.6944444444444444
large,3.105461628,0.6944444444444444,0.6944444444444444
large,3.129580521,0.6944444444444444,0.6944444444444444
large,3.163803055,0.6944444444444444,0.6944444444444444
large,3.178139265,1.3888888888888888,1.3888888888888888
large,3.185572256,2.0833333333333335,2.0833333333333335
large,3.216418343,2.0833333333333335,2.0833333333333335
large,3.216579485,2.0833333333333335,2.0833333333333335
large,3.263073398,2.0833333333333335,2.0833333333333335
large,3.267437894,2.0833333333333335,2.0833333333333335
large,3.270993466,2.0833333333333335,2.0833333333333335
large,3.312761622,2.0833333333333335,2.0833333333333335
large,3.465058084,2.0833333333333335,2.7777777777777777
large,3.486915668,2.0833333333333335,3.4722222222222223
large,3.515062358,2.0833333333333335,3.4722222222222223
large,3.55378897,2.0833333333333335,3.4722222222222223
large,3.574113525,2.0833333333333335,3.4722222222222223
large,3.578250429,2.0833333333333335,3.4722222222222223
large,3.596872855,2.0833333333333335,3.4722222222222223
large,3.606836074,2.7777777777777777,4.166666666666667
large,3.612738265,3.4722222222222223,4.861111111111111
large,3.690290607,3.4722222222222223,4.861111111111111
large,3.70577046,3.4722222222222223,4.861111111111111
large,3.768282345,4.166666666666667,5.555555555555555
large,3.797135995,4.166666666666667,5.555555555555555
large,3.805825525,4.166666666666667,5.555555555555555
large,3.898736084,4.166666666666667,6.25
large,3.917133636,4.861111111111111,6.944444444444445
large,3.925058882,4.861111111111111,6.944444444444445
large,3.927866752,4.861111111111111,6.944444444444445
large,3.960383051,4.861111111111111,6.944444444444445
large,4.01018165,4.861111111111111,6.944444444444445
large,4.018925412,4.861111111111111,6.944444444444445
large,4.03608633,4.861111111111111,6.944444444444445
large,4.058452551,5.555555555555555,7.638888888888889
large,4.084071238,5.555555555555555,7.638888888888889
large,4.108632126,5.555555555555555,7.638888888888889
