model,policy,repetition,slot,directory,status,attempted,failures,request_s,cold_first_request_s,warm_request_s,setup_s,cleanup_http_s,cleanup_complete_s,session_wall_s,session_wall_amortized_s,session_amortized_request_setup_cleanup_s,telemetry_samples,telemetry_gap_s,ram_peak_mib,swap_peak_mib,temperature_peak_c,gpu_utilization_percent,gpu_allocation_fraction,board_energy_j,energy_scope,guard_status,start,finish,physical_fragment_id,logical_slot,fragment_offset,planned,original_planned,first_scheduled_index,last_scheduled_index,inherited_from_prior_collection,admission_supervisor_overhead_s,admission_overhead_scope,supervisor_fragment_amortized_s,supervisor_slot_amortized_s
qwen3:0.6b,OFF,1,1,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v1/session_01,complete,48,0,"{""max"":11.235074872,""mean"":1.6031316305625,""median"":1.4035919835000001,""min"":0.979058363,""n"":48,""p95"":2.0436569509,""total"":76.950318267}",11.235074872,"{""max"":2.108994093,""mean"":1.3981966679787234,""median"":1.400556917,""min"":0.979058363,""n"":47,""p95"":1.9054056617999986,""total"":65.715243395}",0.002144506,0.007086643,0.016885624,79.312382694,1.6523413061249999,1.6033239461666664,155,"{""max"":0.929762647,""mean"":0.5072654847012987,""median"":0.5064301195,""min"":0.138404997,""n"":154,""p95"":0.5144016505,""total"":78.118884644}",5767,2337,60.031,"{""max"":99,""mean"":84.75483870967741,""median"":95,""min"":26,""n"":155,""p95"":99.0,""total"":13137}","{""max"":1.0,""mean"":1.0,""median"":1.0,""min"":1.0,""n"":48,""p95"":1.0,""total"":48.0}",1042.9150918705823,"within this physical fragment's available telemetry pairs only, trapezoidal VDD_IN; background included, no idle subtraction; scheduler waits and all between-fragment gaps excluded","{""attempted"":48,""cleanup_errors"":[],""failure"":null,""planned"":48,""session_wall_ns"":79312382694,""status"":""complete""}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T16:36:01.700954+00:00"",""fan_pwm"":81,""memory"":{""mem_available_kib"":2309636,""mem_total_kib"":7803236,""swap_free_kib"":1508264,""swap_total_kib"":3901608,""swap_used_kib"":2393344},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":52.531,""gpu-thermal"":52.718,""soc0-thermal"":51.656,""soc1-thermal"":51.812,""soc2-thermal"":52.0,""tj-thermal"":53.031},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T16:37:20.679894+00:00"",""fan_pwm"":110,""memory"":{""mem_available_kib"":1865712,""mem_total_kib"":7803236,""swap_free_kib"":1511336,""swap_total_kib"":3901608,""swap_used_kib"":2390272},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":59.0,""gpu-thermal"":59.25,""soc0-thermal"":57.156,""soc1-thermal"":56.968,""soc2-thermal"":57.968,""tj-thermal"":59.031},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}",fragment_01,1,0,48,48,1,48,True,0.613554066,"physical fragment supervisor elapsed minus request-bearing worker session_wall_ns: includes rejected worker launches/guards, waiting, ledger verification, worker imports/startup, and process-exit/sealing residual; not pure waiting; original fatal fragment without terminal event is unavailable",1.6651236825,1.6651236825
qwen3:0.6b,ALWAYS,1,2,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v1/session_02_admission_retry_03,complete,48,0,"{""max"":12.18870887,""mean"":1.9557302179166667,""median"":1.6841732194999999,""min"":1.126137214,""n"":48,""p95"":2.4338716048499998,""total"":93.87505045999998}",12.18870887,"{""max"":2.540708394,""mean"":1.7380072678723404,""median"":1.668168692,""min"":1.126137214,""n"":47,""p95"":2.3330884735999993,""total"":81.68634158999998}",0.002606113,0.00749415,0.016062729,96.452788615,2.0094330961458335,1.9559406400625006,189,"{""max"":1.168630532,""mean"":0.5076106185106383,""median"":0.5065393055,""min"":0.064359309,""n"":188,""p95"":0.51536602465,""total"":95.43079628}",5990,2333,60.906,"{""max"":99,""mean"":80.005291005291,""median"":95,""min"":21,""n"":189,""p95"":99.0,""total"":15121}","{""max"":1.0,""mean"":1.0,""median"":1.0,""min"":1.0,""n"":48,""p95"":1.0,""total"":48.0}",1270.3554026055335,"within this physical fragment's available telemetry pairs only, trapezoidal VDD_IN; background included, no idle subtraction; scheduler waits and all between-fragment gaps excluded","{""attempted"":48,""cleanup_errors"":[],""failure"":null,""planned"":48,""session_wall_ns"":96452788615,""status"":""complete""}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T16:38:23.880633+00:00"",""fan_pwm"":89,""memory"":{""mem_available_kib"":2363796,""mem_total_kib"":7803236,""swap_free_kib"":1512616,""swap_total_kib"":3901608,""swap_used_kib"":2388992},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":54.25,""gpu-thermal"":54.781,""soc0-thermal"":53.5,""soc1-thermal"":53.656,""soc2-thermal"":53.781,""tj-thermal"":54.781},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T16:39:59.981009+00:00"",""fan_pwm"":110,""memory"":{""mem_available_kib"":1679296,""mem_total_kib"":7803236,""swap_free_kib"":1512872,""swap_total_kib"":3901608,""swap_used_kib"":2388736},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":60.0,""gpu-thermal"":60.406,""soc0-thermal"":58.062,""soc1-thermal"":57.906,""soc2-thermal"":58.906,""tj-thermal"":60.406},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}",fragment_02,2,0,48,48,1,48,True,62.951692368,"physical fragment supervisor elapsed minus request-bearing worker session_wall_ns: includes rejected worker launches/guards, waiting, ledger verification, worker imports/startup, and process-exit/sealing residual; not pure waiting; original fatal fragment without terminal event is unavailable",3.3209266871458336,3.3209266871458336
qwen3:0.6b,SELECTIVE,1,3,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v1/session_03_admission_retry_04,complete,48,0,"{""max"":13.614922974,""mean"":2.0496794519583332,""median"":1.716747338,""min"":0.983497801,""n"":48,""p95"":2.5624378551499998,""total"":98.38461369400001}",13.614922974,"{""max"":2.914271516,""mean"":1.8036104408510638,""median"":1.715150321,""min"":0.983497801,""n"":47,""p95"":2.4418569448,""total"":84.76969072000001}",0.003744612,0.011233344,0.023614904,101.150249046,2.107296855125,2.049991492708334,198,"{""max"":1.004328013,""mean"":0.5073237005076142,""median"":0.506393984,""min"":0.017902919,""n"":197,""p95"":0.5144585158,""total"":99.94276900000003}",6284,2331,61.062,"{""max"":99,""mean"":79.21212121212122,""median"":94.0,""min"":27,""n"":198,""p95"":99.0,""total"":15684}","{""max"":1.0,""mean"":1.0,""median"":1.0,""min"":1.0,""n"":48,""p95"":1.0,""total"":48.0}",1314.7581890542249,"within this physical fragment's available telemetry pairs only, trapezoidal VDD_IN; background included, no idle subtraction; scheduler waits and all between-fragment gaps excluded","{""attempted"":48,""cleanup_errors"":[],""failure"":null,""planned"":48,""session_wall_ns"":101150249046,""status"":""complete""}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T16:41:24.098820+00:00"",""fan_pwm"":88,""memory"":{""mem_available_kib"":2163088,""mem_total_kib"":7803236,""swap_free_kib"":1514408,""swap_total_kib"":3901608,""swap_used_kib"":2387200},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":54.781,""gpu-thermal"":54.531,""soc0-thermal"":53.5,""soc1-thermal"":53.437,""soc2-thermal"":53.781,""tj-thermal"":54.781},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T16:43:04.758424+00:00"",""fan_pwm"":113,""memory"":{""mem_available_kib"":1381728,""mem_total_kib"":7803236,""swap_free_kib"":1515944,""swap_total_kib"":3901608,""swap_used_kib"":2385664},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":60.25,""gpu-thermal"":60.375,""soc0-thermal"":58.312,""soc1-thermal"":58.156,""soc2-thermal"":59.156,""tj-thermal"":60.156},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}",fragment_03,3,0,48,48,1,48,True,83.954004119,"physical fragment supervisor elapsed minus request-bearing worker session_wall_ns: includes rejected worker launches/guards, waiting, ledger verification, worker imports/startup, and process-exit/sealing residual; not pure waiting; original fatal fragment without terminal event is unavailable",3.8563386076041666,3.8563386076041666
qwen3:1.7b,SELECTIVE,1,4,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v1/session_04_admission_retry_04,interrupted,13,1,"{""max"":53.955683662,""mean"":19.29202761230769,""median"":14.619853853,""min"":7.427339739,""n"":13,""p95"":41.96196881559997,""total"":250.79635895999996}",53.955683662,"{""max"":33.966158918,""mean"":16.403389608166666,""median"":13.837176326,""min"":7.427339739,""n"":12,""p95"":32.585411197999996,""total"":196.84067529799998}",0.004751065,0.009883368,0.020699541,252.403759478,19.415673806,19.293153337923076,493,"{""max"":1.724950676,""mean"":0.5101707210142277,""median"":0.5084576279999999,""min"":0.006619274,""n"":492,""p95"":0.5203440032,""total"":251.00399473900012}",6636,2330,56.875,"{""max"":99,""mean"":52.28803245436105,""median"":48,""min"":2,""n"":493,""p95"":98.0,""total"":25778}","{""max"":0.5646784411073155,""mean"":0.5646784411073155,""median"":0.5646784411073155,""min"":0.5646784411073155,""n"":12,""p95"":0.5646784411073155,""total"":6.776141293287787}",2343.5414795742645,"within this physical fragment's available telemetry pairs only, trapezoidal VDD_IN; background included, no idle subtraction; scheduler waits and all between-fragment gaps excluded","{""attempted"":13,""cleanup_errors"":[],""failure"":{""message"":""available memory crossed the runtime floor"",""type"":""SafetyGateError""},""planned"":48,""session_wall_ns"":252403759478,""status"":""interrupted""}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T16:44:29.654662+00:00"",""fan_pwm"":92,""memory"":{""mem_available_kib"":2331840,""mem_total_kib"":7803236,""swap_free_kib"":1516200,""swap_total_kib"":3901608,""swap_used_kib"":2385408},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":54.75,""gpu-thermal"":54.562,""soc0-thermal"":53.75,""soc1-thermal"":53.625,""soc2-thermal"":53.968,""tj-thermal"":54.75},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T16:48:41.573323+00:00"",""fan_pwm"":96,""memory"":{""mem_available_kib"":978048,""mem_total_kib"":7803236,""swap_free_kib"":1516200,""swap_total_kib"":3901608,""swap_used_kib"":2385408},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":56.125,""gpu-thermal"":56.062,""soc0-thermal"":54.781,""soc1-thermal"":54.5,""soc2-thermal"":55.093,""tj-thermal"":56.125},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}",fragment_04,4,0,48,48,1,13,True,,"physical fragment supervisor elapsed minus request-bearing worker session_wall_ns: includes rejected worker launches/guards, waiting, ledger verification, worker imports/startup, and process-exit/sealing residual; not pure waiting; original fatal fragment without terminal event is unavailable",,
qwen3:1.7b,SELECTIVE,1,4,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v2/session_04_from_14,interrupted,27,1,"{""max"":37.693054733,""mean"":10.24077672762963,""median"":9.099849002,""min"":4.744583194,""n"":27,""p95"":15.072920613099999,""total"":276.50097164600004}",37.693054733,"{""max"":15.112950211,""mean"":9.18491988126923,""median"":9.004677742999998,""min"":4.744583194,""n"":26,""p95"":14.529984648000001,""total"":238.80791691300004}",0.003799865,0.008017014,0.02017957,280.770608437,10.398911423592594,10.241214389814816,544,"{""max"":1.336184786,""mean"":0.5104991943756906,""median"":0.508470896,""min"":0.008660563,""n"":543,""p95"":0.5234205677,""total"":277.20106254600006}",6616,2800,58.531,"{""max"":100,""mean"":53.393382352941174,""median"":48.0,""min"":5,""n"":544,""p95"":99.0,""total"":29046}","{""max"":0.6883525712793486,""mean"":0.6883525712793486,""median"":0.6883525712793486,""min"":0.6883525712793486,""n"":26,""p95"":0.6883525712793486,""total"":17.89716685326307}",2787.248272883278,"within this physical fragment's available telemetry pairs only, trapezoidal VDD_IN; background included, no idle subtraction; scheduler waits and all between-fragment gaps excluded","{""attempted"":27,""cleanup_errors"":[],""failure"":{""message"":""available memory crossed the runtime floor"",""type"":""SafetyGateError""},""fragment_offset"":13,""original_planned"":48,""planned"":35,""session_wall_ns"":280770608437,""status"":""interrupted""}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T17:03:38.415624+00:00"",""fan_pwm"":81,""memory"":{""mem_available_kib"":2155268,""mem_total_kib"":7803236,""swap_free_kib"":1557672,""swap_total_kib"":3901608,""swap_used_kib"":2343936},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":53.031,""gpu-thermal"":52.875,""soc0-thermal"":51.875,""soc1-thermal"":51.968,""soc2-thermal"":52.25,""tj-thermal"":53.062},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T17:08:16.569242+00:00"",""fan_pwm"":97,""memory"":{""mem_available_kib"":824268,""mem_total_kib"":7803236,""swap_free_kib"":1101368,""swap_total_kib"":3901608,""swap_used_kib"":2800240},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":57.25,""gpu-thermal"":57.625,""soc0-thermal"":55.75,""soc1-thermal"":55.625,""soc2-thermal"":56.5,""tj-thermal"":57.625},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}",fragment_05,4,13,35,48,14,40,True,1.432154181,"physical fragment supervisor elapsed minus request-bearing worker session_wall_ns: includes rejected worker launches/guards, waiting, ledger verification, worker imports/startup, and process-exit/sealing residual; not pure waiting; original fatal fragment without terminal event is unavailable",10.451954171037038,10.451954171037038
qwen3:1.7b,SELECTIVE,1,4,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v3/session_04_from_41,complete,8,0,"{""max"":38.098267534,""mean"":13.317263397125,""median"":10.494788724,""min"":5.528375742,""n"":8,""p95"":29.74202476954999,""total"":106.538107177}",38.098267534,"{""max"":14.223288207,""mean"":9.777119949,""median"":9.575354816,""min"":5.528375742,""n"":7,""p95"":13.606497014999999,""total"":68.439839643}",0.001815048,0.00907243,0.019595478,111.082911914,13.88536398925,13.318624331875,210,"{""max"":1.76122543,""mean"":0.5101439455454545,""median"":0.507989696,""min"":0.006640145,""n"":209,""p95"":0.5249916995999999,""total"":106.62008461900004}",6532,2604,56.593,"{""max"":99,""mean"":51.92857142857143,""median"":50.0,""min"":10,""n"":210,""p95"":98.0,""total"":10905}","{""max"":0.5407274430786109,""mean"":0.5407274430786109,""median"":0.5407274430786109,""min"":0.5407274430786109,""n"":8,""p95"":0.5407274430786109,""total"":4.325819544628886}",983.095954946104,"within this physical fragment's available telemetry pairs only, trapezoidal VDD_IN; background included, no idle subtraction; scheduler waits and all between-fragment gaps excluded","{""attempted"":8,""cleanup_errors"":[],""failure"":null,""fragment_offset"":40,""original_planned"":48,""planned"":8,""session_wall_ns"":111082911914,""status"":""complete""}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T17:11:27.710897+00:00"",""fan_pwm"":84,""memory"":{""mem_available_kib"":2228004,""mem_total_kib"":7803236,""swap_free_kib"":1253516,""swap_total_kib"":3901608,""swap_used_kib"":2648092},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":52.968,""gpu-thermal"":52.718,""soc0-thermal"":52.0,""soc1-thermal"":51.906,""soc2-thermal"":52.218,""tj-thermal"":52.968},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T17:13:15.225843+00:00"",""fan_pwm"":89,""memory"":{""mem_available_kib"":1082068,""mem_total_kib"":7803236,""swap_free_kib"":1235120,""swap_total_kib"":3901608,""swap_used_kib"":2666488},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":55.312,""gpu-thermal"":55.375,""soc0-thermal"":54.125,""soc1-thermal"":54.0,""soc2-thermal"":54.593,""tj-thermal"":55.656},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}",fragment_06,4,40,8,48,41,48,True,2.25223745,"physical fragment supervisor elapsed minus request-bearing worker session_wall_ns: includes rejected worker launches/guards, waiting, ledger verification, worker imports/startup, and process-exit/sealing residual; not pure waiting; original fatal fragment without terminal event is unavailable",14.166893670499999,14.166893670499999
qwen3:1.7b,ALWAYS,1,5,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v3/session_05_from_01_admission_retry_01,interrupted,25,1,"{""max"":42.620210241,""mean"":12.08831917236,""median"":9.838228473,""min"":5.932832593,""n"":25,""p95"":20.605749949,""total"":302.207979309}",42.620210241,"{""max"":20.812672755,""mean"":10.8161570445,""median"":9.658690565,""min"":5.932832593,""n"":24,""p95"":19.18799444839999,""total"":259.587769068}",0.002758295,0.011508725,0.023370061,307.559159954,12.30236639816,12.088889853160001,594,"{""max"":1.512207929,""mean"":0.5105636597318718,""median"":0.508442053,""min"":0.011022688,""n"":593,""p95"":0.5210536432,""total"":302.7642502210002}",6645,2668,57.531,"{""max"":99,""mean"":51.774410774410775,""median"":46.0,""min"":0,""n"":594,""p95"":98.0,""total"":30754}","{""max"":0.5407274430786109,""mean"":0.5407274430786109,""median"":0.5407274430786109,""min"":0.5407274430786109,""n"":24,""p95"":0.5407274430786109,""total"":12.977458633886657}",2857.0742250125068,"within this physical fragment's available telemetry pairs only, trapezoidal VDD_IN; background included, no idle subtraction; scheduler waits and all between-fragment gaps excluded","{""attempted"":25,""cleanup_errors"":[],""failure"":{""message"":""available memory crossed the runtime floor"",""type"":""SafetyGateError""},""fragment_offset"":0,""original_planned"":48,""planned"":48,""session_wall_ns"":307559159954,""status"":""interrupted""}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T17:13:44.960974+00:00"",""fan_pwm"":89,""memory"":{""mem_available_kib"":2222640,""mem_total_kib"":7803236,""swap_free_kib"":1237168,""swap_total_kib"":3901608,""swap_used_kib"":2664440},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":54.812,""gpu-thermal"":54.593,""soc0-thermal"":53.25,""soc1-thermal"":53.343,""soc2-thermal"":53.718,""tj-thermal"":54.812},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T17:18:48.724873+00:00"",""fan_pwm"":97,""memory"":{""mem_available_kib"":1021240,""mem_total_kib"":7803236,""swap_free_kib"":1170468,""swap_total_kib"":3901608,""swap_used_kib"":2731140},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":56.468,""gpu-thermal"":56.656,""soc0-thermal"":55.093,""soc1-thermal"":55.125,""soc2-thermal"":55.562,""tj-thermal"":56.593},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}",fragment_07,5,0,48,48,1,25,True,25.786534601,"physical fragment supervisor elapsed minus request-bearing worker session_wall_ns: includes rejected worker launches/guards, waiting, ledger verification, worker imports/startup, and process-exit/sealing residual; not pure waiting; original fatal fragment without terminal event is unavailable",13.3338277822,13.3338277822
qwen3:1.7b,ALWAYS,1,5,/home/b2jetson/convo_hri_cascading/submodules/Oline_HRI/evaluation/independent_retrieval_20260913/run_v4/session_05_from_26,complete,23,0,"{""max"":43.041393517,""mean"":12.324981387869565,""median"":10.895743169,""min"":5.227583339,""n"":23,""p95"":20.75724051349999,""total"":283.474571921}",43.041393517,"{""max"":21.258570082,""mean"":10.928780836545455,""median"":10.858947677,""min"":5.227583339,""n"":22,""p95"":16.167179190499997,""total"":240.433178404}",0.002957551,0.009368208,0.020393715,290.18255402,12.616632783478261,12.325517290434783,558,"{""max"":1.90980342,""mean"":0.5099704508707361,""median"":0.508164626,""min"":0.008759035,""n"":557,""p95"":0.5196840532,""total"":284.05354113500016}",6520,2749,56.781,"{""max"":99,""mean"":51.91756272401434,""median"":47.0,""min"":8,""n"":558,""p95"":98.0,""total"":28970}","{""max"":0.5646784411073155,""mean"":0.5646784411073155,""median"":0.5646784411073155,""min"":0.5646784411073155,""n"":23,""p95"":0.5646784411073155,""total"":12.987604145468254}",2663.5557454996515,"within this physical fragment's available telemetry pairs only, trapezoidal VDD_IN; background included, no idle subtraction; scheduler waits and all between-fragment gaps excluded","{""attempted"":23,""cleanup_errors"":[],""failure"":null,""fragment_offset"":25,""original_planned"":48,""planned"":23,""session_wall_ns"":290182554020,""status"":""complete""}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T17:22:22.048021+00:00"",""fan_pwm"":81,""memory"":{""mem_available_kib"":2272532,""mem_total_kib"":7803236,""swap_free_kib"":1183268,""swap_total_kib"":3901608,""swap_used_kib"":2718340},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":52.468,""gpu-thermal"":52.687,""soc0-thermal"":51.75,""soc1-thermal"":51.937,""soc2-thermal"":52.0,""tj-thermal"":52.687},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}","{""boot_id"":""42c93f63-4b10-4ae4-b73c-1cdf4def0661"",""captured_at"":""2026-09-13T17:27:07.027882+00:00"",""fan_pwm"":93,""memory"":{""mem_available_kib"":1129404,""mem_total_kib"":7803236,""swap_free_kib"":1089620,""swap_total_kib"":3901608,""swap_used_kib"":2811988},""power_mode"":""NV Power Mode: 15W\n0"",""reset_reason"":""SYS_RESET_N"",""resident_models"":[],""temperatures_c"":{""cpu-thermal"":55.75,""gpu-thermal"":55.937,""soc0-thermal"":54.437,""soc1-thermal"":54.406,""soc2-thermal"":54.968,""tj-thermal"":55.75},""thermal_trip_events"":{""cpu"":0,""cv0"":0,""cv1"":0,""cv2"":0,""gpu"":0,""soc0"":0,""soc1"":0,""soc2"":0}}",fragment_08,5,25,23,48,26,48,True,2.286593641,"physical fragment supervisor elapsed minus request-bearing worker session_wall_ns: includes rejected worker launches/guards, waiting, ledger verification, worker imports/startup, and process-exit/sealing residual; not pure waiting; original fatal fragment without terminal event is unavailable",12.716049898304348,12.716049898304348
